City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Salekhard,RU,2021-10-30 20:23:26,66.53,66.6019,-3.41,93,14,3.96
295,Butembo,CD,2021-10-30 20:23:35,0.15,29.2833,58.84,98,100,1.41
296,San Ramon,US,2021-10-30 20:23:35,37.7799,-121.978,71.65,80,40,4.0
297,Lebu,CL,2021-10-30 20:23:35,-37.6167,-73.65,55.71,69,100,15.82
298,Kiunga,PG,2021-10-30 20:23:36,-6.1219,141.2906,72.12,99,60,0.76
299,Fomboni,KM,2021-10-30 20:23:36,-12.28,43.7425,78.31,73,0,7.09
300,Bakchar,RU,2021-10-30 20:23:36,57.0186,82.0711,26.26,52,100,7.38
301,Cabedelo,BR,2021-10-30 20:23:37,-6.9811,-34.8339,81.27,68,5,16.6
302,Belmonte,BR,2021-10-30 20:23:37,-15.8631,-38.8828,79.3,74,95,7.0
303,Hornepayne,CA,2021-10-30 20:23:38,49.2138,-84.7705,52.05,51,3,2.68
304,Belaya Gora,RU,2021-10-30 20:23:38,68.5333,146.4167,0.52,98,99,4.32
305,Kurumkan,RU,2021-10-30 20:23:38,54.3,110.3,23.31,70,97,2.98
306,Grindavik,IS,2021-10-30 20:23:39,63.8424,-22.4338,37.87,93,0,9.22
307,Doha,QA,2021-10-30 20:22:37,25.2867,51.5333,82.29,72,0,2.3
308,Salta,AR,2021-10-30 20:20:29,-24.7859,-65.4117,89.89,34,40,7.0
309,Olinda,BR,2021-10-30 20:23:39,-8.0089,-34.8553,80.33,65,40,11.5
310,Kizukuri,JP,2021-10-30 20:23:39,40.8061,140.3861,44.11,96,99,4.29
311,Cedar City,US,2021-10-30 20:22:50,37.6775,-113.0619,65.39,31,1,19.57
312,Jesup,US,2021-10-30 20:23:40,31.6074,-81.8854,67.37,63,90,0.0
313,Luena,AO,2021-10-30 20:23:40,-11.7833,19.9167,63.77,90,100,2.8
314,Barabinsk,RU,2021-10-30 20:23:41,55.3571,78.357,29.71,49,100,9.86
315,Kupang,ID,2021-10-30 20:23:41,-10.1667,123.5833,79.47,82,100,4.65
316,Rawah,IQ,2021-10-30 20:23:41,34.4816,41.9093,75.96,41,100,11.43
317,Gohpur,IN,2021-10-30 20:23:42,26.8833,93.6333,67.73,71,59,2.77
318,Kendallville,US,2021-10-30 20:23:13,41.4414,-85.265,53.38,93,90,9.22
319,Xichang,CN,2021-10-30 20:23:42,27.8964,102.2634,54.72,90,89,2.48
320,Mirabad,AF,2021-10-30 20:23:42,30.4362,61.8383,69.91,23,6,8.39
321,Buala,SB,2021-10-30 20:23:43,-8.145,159.5921,81.07,81,92,8.55
322,Binga,ZW,2021-10-30 20:23:43,-17.6203,27.3414,78.6,52,11,1.61
323,Esperance,AU,2021-10-30 20:23:43,-33.8667,121.9,53.44,70,6,14.97
324,Yaan,NG,2021-10-30 20:23:44,7.3833,8.5667,78.85,75,99,3.62
325,Ndele,CF,2021-10-30 20:23:44,8.4109,20.6473,75.13,64,59,1.68
326,Sola,VU,2021-10-30 20:23:44,-13.8833,167.55,81.1,69,1,17.4
327,Saint-Joseph,RE,2021-10-30 20:23:45,-21.3667,55.6167,70.16,81,99,3.31
328,Waingapu,ID,2021-10-30 20:23:45,-9.6567,120.2641,80.78,80,100,2.68
329,Byron Bay,AU,2021-10-30 20:23:45,-28.65,153.6167,68.05,89,99,18.92
330,Katsuura,JP,2021-10-30 20:23:46,35.1333,140.3,58.1,64,100,3.2
331,Hasaki,JP,2021-10-30 20:23:46,35.7333,140.8333,52.2,60,84,6.15
332,Mandalgovi,MN,2021-10-30 20:23:46,45.7625,106.2708,28.09,78,19,7.11
333,Abha,SA,2021-10-30 20:23:46,18.2164,42.5053,61.05,39,0,11.5
334,Ojinaga,MX,2021-10-30 20:23:47,29.5667,-104.4167,86.58,18,1,4.61
335,Tarakan,ID,2021-10-30 20:23:47,3.3,117.6333,79.47,79,79,3.71
336,San Cristobal,VE,2021-10-30 20:23:47,7.7669,-72.225,77.18,87,99,3.6
337,Saint-Michel-Des-Saints,CA,2021-10-30 20:23:48,46.6834,-73.9159,43.93,93,98,7.96
338,Tabuk,PH,2021-10-30 20:23:48,17.4189,121.4443,70.12,89,33,3.04
339,Dunda,TZ,2021-10-30 20:23:48,-8.1167,34.25,72.88,59,18,3.31
340,Lukavica,BA,2021-10-30 20:23:49,44.7628,18.1689,37.62,82,0,2.84
341,Valparaiso,CL,2021-10-30 20:23:49,-33.0393,-71.6273,66.43,68,0,10.36
342,Ati,TD,2021-10-30 20:23:49,13.2154,18.3353,89.44,15,3,8.05
343,Entre Rios,BR,2021-10-30 20:23:50,-11.9419,-38.0844,78.48,66,79,8.81
344,Beringovskiy,RU,2021-10-30 20:23:50,63.05,179.3167,5.58,96,97,18.23
345,Tahe,CN,2021-10-30 20:23:51,52.3333,124.7333,21.29,49,1,2.93
346,Asau,RO,2021-10-30 20:23:51,46.4333,26.4,42.96,94,0,1.07
347,Klaksvik,FO,2021-10-30 20:23:51,62.2266,-6.589,47.32,92,100,8.68
348,Jiuquan,CN,2021-10-30 20:23:52,39.7432,98.5174,38.52,41,11,5.3
349,Havre-Saint-Pierre,CA,2021-10-30 20:23:52,50.2334,-63.5986,52.39,66,1,2.3
350,Praia Da Vitoria,PT,2021-10-30 20:21:32,38.7333,-27.0667,71.85,88,40,12.08
351,Simao,CN,2021-10-30 20:23:53,22.7886,100.9748,59.14,99,28,2.1
352,Dudinka,RU,2021-10-30 20:22:17,69.4058,86.1778,11.77,96,100,4.0
353,Bartica,GY,2021-10-30 20:23:53,6.4,-58.6167,80.92,87,38,4.03
354,Beloha,MG,2021-10-30 20:19:34,-25.1667,45.05,67.95,80,10,12.08
355,Gimli,CA,2021-10-30 20:23:53,50.6336,-96.9907,48.43,49,10,14.97
356,Krasnoselkup,RU,2021-10-30 20:23:54,65.7,82.4667,17.37,96,100,7.31
357,Shubarkuduk,KZ,2021-10-30 20:23:54,49.1447,56.4872,40.12,77,54,8.21
358,Santa Lucia,ES,2021-10-30 20:23:54,27.9117,-15.5407,61.92,73,20,13.8
359,Atherton,GB,2021-10-30 20:23:55,53.5237,-2.4935,49.42,86,11,1.01
360,Shu,KZ,2021-10-30 20:23:55,43.5983,73.7614,46.92,67,100,2.55
361,Erzin,TR,2021-10-30 20:23:55,36.9559,36.2,68.72,72,77,6.64
362,Norman Wells,CA,2021-10-30 20:23:56,65.282,-126.8329,19.44,86,90,5.75
363,Iskateley,RU,2021-10-30 20:19:34,67.6803,53.1512,17.26,90,100,12.12
364,Mitu,CO,2021-10-30 20:23:56,1.1983,-70.1733,82.63,78,96,2.24
365,Tandalti,SD,2021-10-30 20:23:57,13.0167,31.8667,93.07,27,79,3.98
366,Mahina,PF,2021-10-30 20:22:31,-17.5065,-149.489,82.17,61,75,6.91
367,Trabzon,TR,2021-10-30 20:23:57,40.9167,39.8333,51.89,82,0,5.75
368,Lubbock,US,2021-10-30 20:23:57,33.6001,-101.8338,85.37,14,1,14.0
369,Marsh Harbour,BS,2021-10-30 20:23:58,26.5412,-77.0636,81.16,64,15,20.89
370,Yunhe,CN,2021-10-30 20:23:58,34.0833,119.7167,56.53,74,0,5.35
371,Srednekolymsk,RU,2021-10-30 20:23:58,67.45,153.6833,-9.72,99,100,5.08
372,Raudeberg,NO,2021-10-30 20:23:59,61.9875,5.1352,52.47,65,100,4.0
373,Hearst,CA,2021-10-30 20:22:02,49.6835,-83.6665,50.25,61,3,2.66
374,Ornskoldsvik,SE,2021-10-30 20:23:59,63.2909,18.7153,43.75,100,90,5.75
375,Grand Gaube,MU,2021-10-30 20:23:59,-20.0064,57.6608,72.0,84,8,7.63
376,Sao Filipe,CV,2021-10-30 20:24:00,14.8961,-24.4956,79.86,75,77,10.18
377,Olecko,PL,2021-10-30 20:24:00,54.0337,22.507,50.67,71,0,13.94
378,Yongchang,CN,2021-10-30 20:24:00,30.0381,119.7317,53.58,83,4,0.47
379,Palagonia,IT,2021-10-30 20:24:01,37.3283,14.7448,63.25,100,75,6.91
380,Hamilton,US,2021-10-30 20:20:36,39.1834,-84.5333,58.19,93,90,1.01
381,Iberia,US,2021-10-30 20:24:02,29.9502,-91.7507,71.6,49,1,9.22
382,Lukovetskiy,RU,2021-10-30 20:20:16,64.2956,41.9211,39.18,100,100,4.63
383,Vestmannaeyjar,IS,2021-10-30 20:24:02,63.4427,-20.2734,43.74,78,75,5.48
384,Ailigandi,PA,2021-10-30 20:24:03,9.2333,-78.0167,82.06,79,100,5.44
385,Perigueux,FR,2021-10-30 20:24:03,45.1833,0.7167,58.62,87,100,3.0
386,Rumoi,JP,2021-10-30 20:24:03,43.9344,141.6428,43.75,79,100,5.68
387,Marawi,PH,2021-10-30 20:24:04,7.9986,124.2928,67.64,95,27,0.58
388,Port-Gentil,GA,2021-10-30 20:24:04,-0.7193,8.7815,80.56,83,40,11.5
389,Springbok,ZA,2021-10-30 20:24:04,-29.6643,17.8865,68.65,30,5,3.78
390,Leopold,AU,2021-10-30 20:24:05,-38.1833,144.4667,49.75,92,6,5.01
391,Van,TR,2021-10-30 20:21:14,38.4924,43.3831,47.55,81,75,8.05
392,Castro,BR,2021-10-30 20:24:05,-24.7911,-50.0119,67.64,84,73,9.35
393,Kapit,MY,2021-10-30 20:24:06,2.0167,112.9333,74.14,99,100,0.76
394,Poum,NC,2021-10-30 20:24:06,-20.2333,164.0167,74.86,73,32,4.85
395,Tautira,PF,2021-10-30 20:24:06,-17.7333,-149.15,82.42,76,40,16.44
396,Pasighat,IN,2021-10-30 20:24:07,28.0667,95.3333,65.19,67,5,3.31
397,Eureka,US,2021-10-30 20:20:20,40.8021,-124.1637,65.68,95,62,8.01
398,Megion,RU,2021-10-30 20:24:07,61.0296,76.1136,10.42,97,51,5.82
399,Sungaipenuh,ID,2021-10-30 20:24:08,-2.0833,101.3833,66.7,97,100,0.49
400,Itarema,BR,2021-10-30 20:20:00,-2.9248,-39.9167,82.22,69,35,13.18
401,Arman,RU,2021-10-30 20:24:08,59.7,150.1667,21.92,59,100,11.39
402,Tabory,RU,2021-10-30 20:24:09,58.5198,64.5495,25.12,94,80,8.46
403,Pangody,RU,2021-10-30 20:24:09,65.85,74.4859,12.52,93,100,15.97
404,Livingstone,ZM,2021-10-30 20:24:09,-17.8419,25.8543,77.4,48,59,4.18
405,Tyukalinsk,RU,2021-10-30 20:21:16,55.8732,72.1967,27.3,96,100,10.58
406,Okhotsk,RU,2021-10-30 20:24:10,59.3833,143.3,10.78,70,0,20.78
407,Hellvik,NO,2021-10-30 20:24:10,59.9156,5.781,55.96,78,100,14.12
408,Beira,MZ,2021-10-30 20:24:10,-19.8436,34.8389,75.29,73,20,9.22
409,Watertown,US,2021-10-30 20:21:10,42.3709,-71.1828,61.41,95,90,4.0
410,Klobuck,PL,2021-10-30 20:24:11,50.9008,18.9367,55.15,58,3,8.7
411,Atasu,KZ,2021-10-30 20:24:11,48.6814,71.6433,38.44,65,100,14.25
412,Lashio,MM,2021-10-30 20:24:12,22.9333,97.75,62.08,99,53,0.83
413,San Carlos De Bariloche,AR,2021-10-30 20:24:12,-41.1456,-71.3082,62.35,14,0,16.11
414,Moron,AR,2021-10-30 20:24:13,-34.6534,-58.6198,90.01,51,0,4.0
415,Buchanan,LR,2021-10-30 20:24:13,5.8808,-10.0467,76.96,89,94,2.24
416,Dali,CN,2021-10-30 20:24:13,25.7,100.1833,53.35,89,19,3.58
417,Angoche,MZ,2021-10-30 20:24:13,-16.2325,39.9086,75.09,71,5,9.1
418,Sistranda,NO,2021-10-30 20:24:14,63.7256,8.834,49.96,83,100,22.28
419,Korla,CN,2021-10-30 20:24:14,41.7597,86.1469,48.79,33,57,0.69
420,Ulladulla,AU,2021-10-30 20:24:14,-35.35,150.4667,52.7,71,5,3.87
421,Lodja,CD,2021-10-30 20:24:15,-3.4833,23.4333,71.92,84,100,2.04
422,Bayshore Gardens,US,2021-10-30 20:24:15,27.4253,-82.5904,75.97,62,75,9.22
423,Pilar,BR,2021-10-30 20:24:15,-9.5972,-35.9567,82.33,69,2,9.35
424,Halifax,CA,2021-10-30 20:20:59,44.6453,-63.5724,53.42,82,67,1.01
425,Chernyshevskiy,RU,2021-10-30 20:24:16,63.0128,112.4714,27.28,97,100,8.9
426,Hirara,JP,2021-10-30 20:19:41,24.8,125.2833,75.58,74,27,13.65
427,Laguna,US,2021-10-30 20:24:17,38.421,-121.4238,74.23,72,20,1.01
428,Medicine Hat,CA,2021-10-30 20:23:01,50.0501,-110.6683,39.72,46,20,4.0
429,Ixtapa,MX,2021-10-30 20:24:17,20.7,-105.2,86.23,77,51,5.99
430,Norrtalje,SE,2021-10-30 20:24:17,59.758,18.705,46.08,90,100,3.87
431,Fatehpur,IN,2021-10-30 20:24:18,25.9333,80.8,69.37,52,0,3.74
432,Tadine,NC,2021-10-30 20:24:18,-21.55,167.8833,73.38,76,0,5.35
433,Atambua,ID,2021-10-30 20:24:18,-9.1061,124.8925,75.88,82,54,1.21
434,Gamba,GA,2021-10-30 20:24:13,-2.65,10.0,76.6,91,100,6.93
435,Miandrivazo,MG,2021-10-30 20:24:19,-19.5167,45.4667,74.32,71,24,4.56
436,Wasilla,US,2021-10-30 20:22:50,61.5814,-149.4394,45.95,70,20,10.0
437,Samana,DO,2021-10-30 20:24:19,19.2056,-69.3369,89.82,66,20,6.91
438,Hope,US,2021-10-30 20:24:19,33.6671,-93.5916,71.65,39,0,7.74
439,Sayyan,YE,2021-10-30 20:24:20,15.1718,44.3244,57.85,53,96,11.12
440,Nizwa,OM,2021-10-30 20:24:21,22.9333,57.5333,76.21,32,2,1.5
441,Kabo,CF,2021-10-30 20:24:21,7.6994,18.629,76.93,66,25,3.33
442,Watrous,CA,2021-10-30 20:24:21,51.6668,-105.4679,38.98,52,1,16.11
443,Sorong,ID,2021-10-30 20:24:21,-0.8833,131.25,77.99,86,56,5.26
444,Roald,NO,2021-10-30 20:24:22,62.5833,6.1333,52.32,76,0,12.66
445,La Palma,US,2021-10-30 20:21:45,33.8464,-118.0467,84.67,67,75,3.0
446,Matamoros,MX,2021-10-30 20:24:22,25.5333,-103.25,80.82,13,0,2.19
447,Tuatapere,NZ,2021-10-30 20:24:23,-46.1333,167.6833,50.63,92,100,13.76
448,Dongsheng,CN,2021-10-30 20:24:23,39.8161,109.9776,30.78,50,0,10.0
449,Aykhal,RU,2021-10-30 20:24:23,66.0,111.5,15.51,97,100,7.0
450,Kargopol,RU,2021-10-30 20:24:24,61.5071,38.9456,44.17,87,100,7.43
451,Road Town,VG,2021-10-30 20:24:24,18.4167,-64.6167,86.04,62,20,8.05
452,Sur,OM,2021-10-30 20:23:06,22.5667,59.5289,81.37,53,0,6.58
453,Pudozh,RU,2021-10-30 20:24:24,61.8099,36.5345,43.27,94,100,7.34
454,Peace River,CA,2021-10-30 20:21:52,56.2501,-117.286,43.11,38,1,13.8
455,Ucluelet,CA,2021-10-30 20:20:01,48.9329,-125.5528,54.09,61,1,2.55
456,Narsaq,GL,2021-10-30 20:24:25,60.9167,-46.05,30.42,70,89,4.43
457,Loja,EC,2021-10-30 20:24:25,-3.9931,-79.2042,68.23,64,68,3.02
458,Borodyanka,UA,2021-10-30 20:24:26,50.6448,29.9201,44.78,87,0,8.95
459,Sulphur,US,2021-10-30 20:24:26,30.2366,-93.3774,73.36,40,1,12.66
460,Naigarhi,IN,2021-10-30 20:24:27,24.7833,81.7833,66.9,46,0,5.1
461,Dunedin,NZ,2021-10-30 20:21:03,-45.8742,170.5036,59.81,90,26,11.01
462,Vao,NC,2021-10-30 20:24:27,-22.6667,167.4833,70.79,74,4,4.76
463,Harboore,DK,2021-10-30 20:24:27,56.6175,8.1807,54.21,81,100,22.66
464,Maceio,BR,2021-10-30 20:21:22,-9.6658,-35.7353,83.64,65,40,11.5
465,Kamaishi,JP,2021-10-30 20:24:28,39.2667,141.8833,52.2,80,100,6.31
466,Yuzhnyy,RU,2021-10-30 20:24:28,53.2542,83.6936,26.98,86,75,8.95
467,Chitral,PK,2021-10-30 20:21:18,35.8462,71.7858,50.02,34,0,7.7
468,Zabol,AF,2021-10-30 20:24:29,32.25,67.25,48.18,29,0,7.31
469,Poronaysk,RU,2021-10-30 20:24:29,49.2167,143.1167,35.19,95,100,13.76
470,Saint-Francois,FR,2021-10-30 20:24:29,46.4154,3.9054,60.24,72,90,8.05
471,Bokoro,TD,2021-10-30 20:24:30,12.3807,17.0568,88.75,12,55,7.25
472,Sibolga,ID,2021-10-30 20:24:30,1.7427,98.7792,76.51,89,100,2.84
473,Burlington,US,2021-10-30 20:22:46,39.8835,-74.6413,66.81,81,75,5.01
474,Dyurtyuli,RU,2021-10-30 20:24:31,55.4911,54.8688,42.87,93,100,12.64
475,Lamu,KE,2021-10-30 20:24:31,-2.2717,40.902,80.82,85,9,10.96
476,Qeshm,IR,2021-10-30 20:24:31,26.9581,56.2719,76.89,52,0,7.23
477,Kaduna,NG,2021-10-30 20:24:32,10.5222,7.4383,75.87,40,55,1.61
478,Mareeba,AU,2021-10-30 20:24:32,-17.0,145.4333,69.44,95,45,1.79
479,Red Bluff,US,2021-10-30 20:24:21,40.1785,-122.2358,70.27,82,90,8.05
480,Oga,IT,2021-10-30 20:24:32,46.4631,10.347,39.74,94,100,4.65
481,Kirakira,SB,2021-10-30 20:24:33,-10.4544,161.9205,81.59,78,89,9.98
482,Cayenne,GF,2021-10-30 20:24:09,4.9333,-52.3333,86.04,77,75,5.01
483,Broome,US,2021-10-30 20:24:33,42.2506,-75.833,57.45,76,90,1.01
484,Jati,PK,2021-10-30 20:24:33,24.3539,68.2671,78.85,35,25,8.03
485,Ballina,AU,2021-10-30 20:24:34,-28.8667,153.5667,64.36,92,75,19.57
486,Kroya,ID,2021-10-30 20:24:34,-7.6331,109.2461,77.22,90,98,2.19
487,Keti Bandar,PK,2021-10-30 20:24:34,24.1447,67.4497,80.62,48,12,7.87
488,Basco,PH,2021-10-30 20:24:35,20.4487,121.9702,80.8,66,91,16.67
489,Nikki,BJ,2021-10-30 20:24:35,9.9401,3.2108,79.29,39,94,3.38
490,Boma,GH,2021-10-30 20:24:35,7.0805,-2.1697,74.97,90,60,1.19
491,Weligama,LK,2021-10-30 20:24:36,5.9667,80.4167,76.46,91,53,3.29
492,Houma,US,2021-10-30 20:21:41,29.5958,-90.7195,69.01,57,40,13.8
493,Xai-Xai,MZ,2021-10-30 20:24:36,-25.0519,33.6442,69.57,87,100,1.21
494,Cienfuegos,CU,2021-10-30 20:24:37,22.1461,-80.4356,86.14,54,93,5.75
495,Celestun,MX,2021-10-30 20:24:37,20.8667,-90.4,79.63,52,29,10.42
496,Khani,GE,2021-10-30 20:24:37,41.9563,42.9566,53.17,75,12,5.95
497,Kavieng,PG,2021-10-30 20:24:37,-2.5744,150.7967,82.18,78,34,12.57
498,Darnah,LY,2021-10-30 20:24:38,32.767,22.6367,70.05,65,60,2.39
499,Skegness,GB,2021-10-30 20:24:38,53.1436,0.3363,48.97,83,87,15.23
500,Merrill,US,2021-10-30 20:21:29,45.1805,-89.6835,60.82,60,1,6.91
501,Todos Santos,MX,2021-10-30 20:24:39,23.45,-110.2167,89.11,75,8,10.89
502,Hambantota,LK,2021-10-30 20:24:40,6.1241,81.1185,78.42,84,81,2.3
503,Mayahi,NE,2021-10-30 20:24:40,13.9553,7.6712,87.85,13,66,7.78
504,Cubuk,TR,2021-10-30 20:24:40,40.2386,33.0322,47.77,65,0,2.3
505,Owasso,US,2021-10-30 20:22:56,36.2695,-95.8547,70.45,45,1,4.0
506,Hargeysa,SO,2021-10-30 20:24:41,9.56,44.065,65.07,86,74,13.78
507,Juneau,US,2021-10-30 20:24:41,58.3019,-134.4197,44.22,83,90,10.36
508,Rudbar,AF,2021-10-30 20:24:41,30.15,62.6,67.84,24,3,5.5
509,Bambanglipuro,ID,2021-10-30 20:24:42,-7.95,110.2833,77.16,91,100,3.06
510,Trairi,BR,2021-10-30 20:23:21,-3.2778,-39.2689,81.57,70,21,10.33
511,Aswan,EG,2021-10-30 20:24:42,24.0934,32.907,86.7,25,74,6.71
512,Neuquen,AR,2021-10-30 20:24:42,-38.9516,-68.0591,67.89,28,75,12.66
513,Payo,ID,2021-10-30 20:24:43,-3.7508,103.6372,72.63,96,100,1.61
514,Orotukan,RU,2021-10-30 20:24:43,62.2667,151.7,-1.3,97,100,3.02
515,Vardo,NO,2021-10-30 20:24:43,70.3705,31.1107,38.86,76,93,7.47
516,Kaeo,NZ,2021-10-30 20:24:44,-35.1,173.7833,64.33,96,100,8.68
517,Thunder Bay,CA,2021-10-30 20:24:44,48.4001,-89.3168,54.0,78,75,2.3
518,Opatija,HR,2021-10-30 20:24:44,45.3392,14.3083,55.2,85,38,2.42
519,Voi,KE,2021-10-30 20:24:45,-3.3945,38.563,74.35,74,7,7.05
520,Arcachon,FR,2021-10-30 20:24:45,44.5875,-1.0519,56.41,100,20,2.3
521,Bayan,CN,2021-10-30 20:24:45,46.0833,127.4,40.86,53,100,4.03
522,Ahipara,NZ,2021-10-30 20:24:46,-35.1667,173.1667,61.86,94,100,7.87
523,Kruisfontein,ZA,2021-10-30 20:22:51,-34.0033,24.7314,55.89,93,0,1.5
524,Varkaus,FI,2021-10-30 20:24:46,62.3153,27.873,44.71,94,88,7.38
525,Pulaski,US,2021-10-30 20:24:47,34.7668,-92.3001,70.27,54,20,11.01
526,Saint George,US,2021-10-30 20:24:47,37.1041,-113.5841,81.07,34,1,1.01
527,Jalu,LY,2021-10-30 20:24:47,29.0331,21.5482,70.14,40,0,7.67
528,Luan,CH,2021-10-30 20:24:48,46.3592,6.9759,48.69,81,100,5.84
529,Villa Carlos Paz,AR,2021-10-30 20:24:48,-31.4241,-64.4978,81.68,69,96,7.36
530,Bereda,ES,2021-10-30 20:24:48,43.2686,-7.5406,61.41,91,93,5.23
531,Leshukonskoye,RU,2021-10-30 20:24:49,64.8989,45.7622,31.57,97,100,4.25
532,Tucurui,BR,2021-10-30 20:24:49,-3.7661,-49.6725,88.92,50,65,1.1
533,Ternate,ID,2021-10-30 20:24:49,0.8,127.4,80.08,81,96,4.18
534,Nortelandia,BR,2021-10-30 20:24:50,-14.4547,-56.8028,93.83,38,72,5.01
535,Umm Lajj,SA,2021-10-30 20:24:50,25.0213,37.2685,83.57,48,64,8.86
536,Kununurra,AU,2021-10-30 20:24:50,-15.7667,128.7333,80.58,83,40,4.61
537,Bonoua,CI,2021-10-30 20:24:51,5.2741,-3.595,80.22,87,97,6.26
538,Te Anau,NZ,2021-10-30 20:24:51,-45.4167,167.7167,46.4,95,100,5.06
539,Yerofey Pavlovich,RU,2021-10-30 20:24:51,53.9667,121.9667,20.01,62,24,2.01
540,Mutsu,JP,2021-10-30 20:24:52,41.2894,141.2169,51.08,80,100,3.76
541,Eyl,SO,2021-10-30 20:24:52,7.9803,49.8164,78.31,78,67,11.36
542,Awbari,LY,2021-10-30 20:24:52,26.5921,12.7805,72.03,28,0,6.55
543,Chvaletice,CZ,2021-10-30 20:24:53,50.0344,15.4185,51.98,65,0,17.27
544,San Quintin,MX,2021-10-30 20:24:53,30.4833,-115.95,69.8,68,0,11.54
545,Hami,CN,2021-10-30 20:24:53,42.8,93.45,50.88,42,100,4.07
546,Turukhansk,RU,2021-10-30 20:21:16,65.8167,87.9833,15.76,93,100,10.83
547,Souillac,MU,2021-10-30 20:24:54,-20.5167,57.5167,71.98,88,20,3.44
548,Senneterre,CA,2021-10-30 20:24:54,48.3835,-77.2328,50.22,50,97,6.49
549,Varnavino,RU,2021-10-30 20:24:55,57.4035,45.0916,46.06,93,100,6.15
550,Fare,PF,2021-10-30 20:24:55,-16.7,-151.0167,78.31,68,3,16.73
551,Barsovo,RU,2021-10-30 20:24:55,61.1667,73.1667,6.93,97,61,2.3
552,Toora-Khem,RU,2021-10-30 20:24:56,52.4675,96.11,28.78,80,100,3.87
553,Sumter,US,2021-10-30 20:20:32,28.7086,-82.0831,72.45,68,93,12.1
554,Shakawe,BW,2021-10-30 20:24:56,-18.3667,21.85,81.3,38,28,3.83
555,Fort Nelson,CA,2021-10-30 20:24:56,58.8053,-122.7002,36.99,44,20,8.05
556,Edd,ER,2021-10-30 20:24:57,13.9297,41.6925,87.13,51,8,19.86
557,Bermejo,AR,2021-10-30 20:24:57,-32.8833,-68.8,85.91,32,0,14.97
558,Mahajanga,MG,2021-10-30 20:24:57,-15.7167,46.3167,77.02,69,20,5.75
559,Kawalu,ID,2021-10-30 20:24:58,-7.3817,108.2082,71.94,96,100,1.03
560,Ust-Nera,RU,2021-10-30 20:24:58,64.5667,143.2,-11.58,99,97,2.04
561,Kaseda,JP,2021-10-30 20:24:58,31.4167,130.3167,64.71,86,69,8.7
562,Rocha,UY,2021-10-30 20:23:26,-34.4833,-54.3333,71.04,79,100,9.6
563,Umkomaas,ZA,2021-10-30 20:24:59,-30.2067,30.7978,63.68,87,42,9.55
564,Lata,PT,2021-10-30 20:24:59,40.1629,-8.3327,63.01,97,99,3.29
565,Passos,BR,2021-10-30 20:24:59,-20.7189,-46.6097,78.13,67,81,4.45
566,Mhango,TZ,2021-10-30 20:25:00,-3.2833,32.85,73.74,61,62,6.04
567,Husavik,IS,2021-10-30 20:25:00,66.0449,-17.3389,39.11,90,100,16.98
568,Morros,BR,2021-10-30 20:25:00,-9.4467,-46.3003,89.22,35,81,4.88
569,Maniitsoq,GL,2021-10-30 20:25:01,65.4167,-52.9,36.46,88,100,32.1
570,Sambava,MG,2021-10-30 20:25:01,-14.2667,50.1667,74.64,87,69,8.57
571,Sierra Vista,US,2021-10-30 20:25:02,31.5545,-110.3037,79.74,20,1,4.61
572,Punta Alta,AR,2021-10-30 20:25:03,-38.8759,-62.0736,59.81,56,100,24.16
573,Emerald,AU,2021-10-30 20:25:03,-23.5333,148.1667,77.99,28,7,17.27
574,Evensk,RU,2021-10-30 20:25:04,61.95,159.2333,8.73,74,95,10.94
575,Necochea,AR,2021-10-30 20:25:05,-38.5473,-58.7368,57.04,75,100,20.51
576,Nouakchott,MR,2021-10-30 20:25:05,18.0858,-15.9785,78.73,64,100,7.23
577,Goderich,CA,2021-10-30 20:25:06,43.7501,-81.7165,51.91,81,100,5.75
578,Kasempa,ZM,2021-10-30 20:25:06,-13.4584,25.8338,78.33,31,83,1.79
579,Kargasok,RU,2021-10-30 20:25:07,59.0556,80.8572,23.9,73,100,7.72
580,Henties Bay,NA,2021-10-30 20:25:07,-22.116,14.2845,57.85,89,0,4.61
581,Saint-Paul,RE,2021-10-30 20:25:08,-21.0096,55.2707,71.69,93,53,1.01
582,Magaria,NE,2021-10-30 20:25:08,12.9983,8.9099,85.93,15,19,9.64
583,Le Moule,GP,2021-10-30 20:25:08,16.3332,-61.3473,84.24,100,9,7.0
584,Sept-Iles,CA,2021-10-30 20:25:02,50.2001,-66.3821,48.72,81,40,3.0
585,Gwadar,PK,2021-10-30 20:25:09,25.1216,62.3254,81.75,46,2,8.23
586,Port Hedland,AU,2021-10-30 20:25:09,-20.3167,118.5667,68.05,94,0,5.75
587,Kazerun,IR,2021-10-30 20:25:09,29.6195,51.6541,67.57,60,0,1.99
588,Bakel,SN,2021-10-30 20:25:10,14.905,-12.4568,89.74,35,100,11.74
589,Ranot,TH,2021-10-30 20:25:10,7.7777,100.3213,79.14,79,100,2.53
590,Harper,LR,2021-10-30 20:25:10,4.375,-7.7169,78.12,85,100,5.55
591,Never,FR,2021-10-30 20:25:11,46.9896,3.159,55.15,96,93,5.86
592,Bensonville,LR,2021-10-30 20:25:11,6.4461,-10.6125,76.55,92,100,3.69
593,Juba,SS,2021-10-30 20:25:11,4.8517,31.5825,74.17,76,92,0.74
594,Westport,US,2021-10-30 20:24:35,41.1415,-73.3579,63.25,91,20,1.01
